STATION,CBPSEG,cbpseg_st,LATITUDE,LONGITUDE,SUM,MEAN,COUNT,DistanceToNearestKm,Cell_ID
19120,POTOH,POTOH_CED,38.4158,-77.1193,1.49635,0.213764286,7,4054.668576,6645
19121,POTOH,POTOH_CED,38.4391,-77.1107,2.00E-04,1.00E-04,2,5967.90832,6645
19123,POTTF,POTTF_MD,38.5452,-77.2676,0.00785,0.0019625,4,14752.2688,6892
19124,MATTF,MATTF_MD,38.5878,-77.1423,0.0043,0.001075,4,21967.71913,6647
19125,POTTF,POTTF_MD,38.6426,-77.1321,1.92967,0.120604375,16,27263.72083,6647
19126,POTMH,POTMH_MD,37.97,-76.34,0.0177,0.001264286,14,1000.882525,4494
19127,POTMH,POTMH_MD,38.2315,-76.8814,0,0,1,817.074667,5976
19201,PAXMH,PAXMH_MD,38.2961,-76.4312,0.0192,0.00192,10,2179.672528,5842
19202,PAXMH,PAXMH_MD,38.3302,-76.4575,0.00625,0.002083333,3,1193.425867,5923
19204,PAXMH,PAXMH_MD,38.3416,-76.4744,0.0121,0.00121,10,1199.429331,5923
19205,PAXMH,PAXMH_MD,38.3517,-76.4856,0.0066,0.000733333,9,327.4912631,6006
19206,PAXMH,PAXMH_MD,38.3719,-76.5208,0.0183,0.00183,10,456.7551123,6088
19207,PAXMH,PAXMH_MD,38.4024,-76.5285,0.0237,0.00395,6,1294.822525,6172
19208,PAXMH,PAXMH_MD,38.4034,-76.5686,0.0016,8.00E-04,2,418.9788812,6253
19210,PAXMH,PAXMH_MD,38.4043,-76.5434,0.03295,0.003661111,9,1058.948933,6254
19211,PAXMH,PAXMH_MD,38.4186,-76.5639,0.02775,0.00346875,8,1396.281665,6253
19212,PAXMH,PAXMH_MD,38.4184,-76.5619,0.03105,0.00345,9,1283.438621,6254
19213,PAXMH,PAXMH_MD,38.4393,-76.6295,0.0038,0.001266667,3,386.1198165,6417
19216,PAXMH,PAXMH_MD,38.4526,-76.6467,0.04555,0.003795833,12,1736.731828,6501
19217,PAXMH,PAXMH_MD,38.4563,-76.6252,0.0131,0.0016375,8,1005.383002,6501
19218,PAXMH,PAXMH_MD,38.4612,-76.657,0.0097,0.00194,5,2167.673829,6501
19219,PAXMH,PAXMH_MD,38.5123,-76.6717,2.00E-04,2.00E-04,1,6422.367327,6501
19220,PAXMH,PAXMH_MD,38.5141,-76.6686,0.0018,9.00E-04,2,6455.211258,6501
19221,PAXMH,PAXMH_MD,38.5296,-76.6611,0.0164,0.00164,10,7763.737709,6501
19222,PAXOH,PAXOH_MD,38.6138,-76.6726,0.0236,0.002622222,9,14211.76801,7186
19223,PAXOH,PAXOH_MD,38.644,-76.6922,0.00525,0.00175,3,14708.60646,7269
19224,PAXOH,PAXOH_MD,38.6636,-76.6845,0.00015,7.50E-05,2,13735.70522,7269
19225,PAXTF,PAXTF_MD,38.7134,-76.7015,0.0207,0.00138,15,13811.79327,7519
19227,PAXOH,PAXOH_MD,38.6136,-76.6733,0.0174,0.002485714,7,14276.56443,7186
19228,PAXMH,PAXMH_MD,38.4432,-76.6337,0.0034,0.001133333,3,753.0968111,6417
19229,PAXMH,PAXMH_MD,38.3502,-76.5189,0,0,1,2052.372219,6088
19230,PAXMH,PAXMH_MD,38.4123,-76.5871,0.0011,0.00055,2,1260.752183,6251
19301,WSTMH,WSTMH_MD,38.8365,-76.5257,0.0211,0.00422,5,3034.032265,7859
19302,WSTMH,WSTMH_MD,38.8512,-76.5071,0.0647,0.004976923,13,1623.121064,7943
19303,WSTMH,WSTMH_MD,38.8663,-76.5141,0.08355,0.007595455,11,1997.380096,8026
19304,RHDMH,RHDMH_MD,38.8793,-76.4881,0.05185,0.005185,10,838.2932739,8026
19305,SOUMH,SOUMH_MD,38.907,-76.4789,0.07375,0.008194444,9,1271.23855,8110
19306,SOUMH,SOUMH_MD,38.9127,-76.5088,0.0273,0.002481818,11,2674.659475,8110
19307,SOUMH,SOUMH_MD,38.9219,-76.5031,0.07615,0.004759375,16,3170.644029,8110
19308,SOUMH,SOUMH_MD,38.9229,-76.5268,0,0,1,4598.445255,8110
19309,SOUMH,SOUMH_MD,38.9371,-76.5347,0.01465,0.00183125,8,6174.197584,8110
19310,SEVMH,SEVMH_MD,38.9864,-76.4871,0.03105,0.002822727,11,2872.131159,8362
19311,SEVMH,SEVMH_MD,39.0536,-76.5449,0,0,1,11028.13004,8613
19312,MAGMH,MAGMH_MD,39.0568,-76.4529,0.0336,0.0048,7,3312.799843,8613
19314,MAGMH,MAGMH_MD,39.0786,-76.5097,0.0018,9.00E-04,2,7840.873021,8613
19315,MAGMH,MAGMH_MD,39.0838,-76.4235,0.00495,0.000707143,7,1412.570251,8613
19316,PATMH,PATMH_MD,39.2022,-76.519,0.0011,0.00055,2,503.4383837,8767
19317,PATMH,PATMH_MD,39.2146,-76.5022,0,0,1,2417.077277,8767
19318,PATMH,PATMH_MD,39.2334,-76.5431,5.00E-05,5.00E-05,1,3590.081095,8766
19319,PATMH,PATMH_MD,39.2387,-76.5306,0,0,1,4040.758406,8766
19320,PATMH,PATMH_MD,39.245,-76.49,2.00E-04,2.00E-04,1,5848.868423,8767
19321,PATMH,PATMH_MD,39.2623,-76.5757,0,0,1,7669.155147,8766
19322,MIDOH,MIDOH_MD,39.292,-76.3966,0.00295,0.000491667,6,2573.604625,9024
19323,MIDOH,MIDOH_MD,39.2949,-76.3779,0.02335,0.00291875,8,947.1018917,9024
19324,BSHOH,BSHOH_MD,39.4365,-76.2436,0.01145,0.0028625,4,8238.647877,9367
19325,BSHOH,BSHOH_MD,39.445,-76.2435,0.044,0.014666667,3,8831.789359,9367
19326,BSHOH,BSHOH_MD,39.4518,-76.2428,0.03707,0.0092675,4,9310.480212,9367
19401,MANMH,MANMH_MD,38.1155,-75.9268,0.0282,0.0047,6,1677.023401,4779
19402,MANMH,MANMH_MD,38.117,-75.8853,0.06835,0.002847917,24,1337.351417,4696
19403,MANMH,MANMH_MD,38.1386,-75.8,0.0019,0.000475,4,3611.234058,4697
19404,NANMH,NANMH_MD,38.2951,-75.9333,0.00555,0.00069375,8,2571.727455,5285
19405,NANOH,NANOH_MD,38.5285,-75.7576,0.01095,0.00136875,8,22615.74189,6632
19406,CHOMH2,CHOMH2_MD,38.5896,-76.0416,0.26145,0.0217875,12,1639.221231,6631
19407,CHOMH2,CHOMH2_MD,38.5899,-76.0829,0.10525,0.015035714,7,1420.349377,6797
19408,CHOMH2,CHOMH2_MD,38.5932,-76.053,0.02295,0.0019125,12,1410.39489,6714
19409,CHOMH2,CHOMH2_MD,38.6072,-76.1431,0.02135,0.00266875,8,479.1994685,6879
19410,CHOMH2,CHOMH2_MD,38.6133,-76.1384,0.1184,0.019733333,6,1135.34443,6879
19411,CHOMH2,CHOMH2_MD,38.6143,-75.9829,0.0775,0.00775,10,4434.381853,6632
19412,CHSMH,CHSMH_MD,38.981,-76.2173,0.0891,0.0081,11,591.1648402,8552
19413,CHSMH,CHSMH_MD,39.0252,-76.1769,0.02825,0.002173077,13,1773.940104,8720
19414,CHSMH,CHSMH_MD,39.0793,-76.1376,0.0702,0.00702,10,3311.902971,8804
19415,CHSMH,CHSMH_MD,39.0849,-76.1448,0.04135,0.003759091,11,3130.295795,8804
19416,CHSMH,CHSMH_MD,39.1024,-76.1583,0.1172,0.013022222,9,4164.736536,8803
19417,CHSMH,CHSMH_MD,39.1207,-76.1821,0.0363,0.0363,1,5475.980885,8803
19418,CHSMH,CHSMH_MD,39.1249,-76.1677,0.00835,0.001391667,6,6130.756474,8803
19419,SASOH,SASOH_MD,39.3619,-75.8732,0.0023,0.00046,5,12687.31363,9550
19420,SASOH,SASOH_MD,39.3742,-75.9298,1.75318,0.292196667,6,7848.89622,9550
19421,ELKOH,ELKOH_MD,39.4443,-75.9857,4.97916,0.452650909,11,656.5214702,9963
19422,ELKOH,ELKOH_MD,39.4452,-76.003,5.1525,0.6440625,8,267.9021105,9878
19423,BOHOH,BOHOH_MD,39.4536,-75.857,2.00E-04,6.67E-05,3,8832.530482,10215
19424,ELKOH,ELKOH_MD,39.51,-75.911,0.066,0.0066,10,5882.965797,10214
19425,ELKOH,ELKOH_MD,39.5533,-75.8594,0.01195,0.0029875,4,12404.15272,10214
19501,CB5MH,CB5MH_MD,37.9026,-76.2436,0.01025,0.001025,10,437.063155,4165
19502,POCMH,POCMH_MD,37.9503,-75.7401,1.3654,0.05057037,27,1906.716831,3941
19504,CB5MH,CB5MH_MD,37.9817,-76.1701,0.03765,0.002091667,18,992.9060985,4427
19505,CB5MH,CB5MH_MD,38.0777,-76.1722,0.03075,0.0015375,20,720.383508,4850
19506,TANMH,TANMH_MD,38.086,-75.9231,0.03445,0.002026471,17,1098.36546,4610
19507,CB5MH,CB5MH_MD,38.091,-76.132,0.0208,0.001386667,15,598.2168018,4854
19508,CB5MH,CB5MH_MD,38.0912,-76.2817,0.00285,0.00095,3,987.9419363,4924
19509,CB5MH,CB5MH_MD,38.1023,-76.2078,0.0558,0.00372,15,357.5397633,4932
19510,CB5MH,CB5MH_MD,38.1195,-76.1412,0.03015,0.001773529,17,505.6984722,4938
19511,FSBMH,FSBMH_MD,38.2253,-76.0246,0.0156,0.001114286,14,1143.385225,5197
19512,TANMH,TANMH_MD,38.2345,-75.9074,0.0275,0.002115385,13,540.8397355,5117
19513,FSBMH,FSBMH_MD,38.2598,-76.0043,0.0018,0.00045,4,1007.363363,5283
19514,CB5MH,CB5MH_MD,38.2826,-76.2654,0.04555,0.002679412,17,455.3632891,5606
19515,CB5MH,CB5MH_MD,38.3124,-76.4073,0.0158,0.00158,10,1053.580182,5845
19516,CB4MH,CB4MH_MD,38.4837,-76.4808,0.0104,0.001485714,7,829.1107202,6515
19517,CB4MH,CB4MH_MD,38.5188,-76.4729,0.0053,0.00265,2,559.1094082,6601
19518,CB4MH,CB4MH_MD,38.5864,-76.4661,0.0088,0.0044,2,955.6674761,6939
19519,CHOMH1,CHOMH1_MD,38.6128,-76.2347,0.11665,0.006861765,17,1416.846856,6960
19520,CB4MH,CB4MH_MD,38.7473,-76.5371,0.087,0.009666667,9,1022.441711,7520
19521,EASMH,EASMH_MD,38.854,-76.3318,0.02905,0.002905,10,317.7536328,8044
19522,CB4MH,CB4MH_MD,38.886,-76.4368,0.0071,0.001775,4,537.4500424,8115
19523,EASMH,EASMH_MD,38.9031,-76.3147,4.00E-04,4.00E-04,1,968.5762001,8212
19524,EASMH,EASMH_MD,38.9411,-76.2249,0.00715,0.00089375,8,1745.703045,8385
19525,CB4MH,CB4MH_MD,38.9812,-76.4455,0.05895,0.005895,10,833.4937917,8363
19526,CB4MH,CB4MH_MD,38.3926,-76.3015,0.0124,0.00124,10,281.0774623,6027
19601,CB3MH,CB3MH_MD,39.0265,-76.3854,0.00055,0.000275,2,272.4294835,8535
19602,CB3MH,CB3MH_MD,39.036,-76.2451,0.0047,0.00094,5,1893.905341,8716
19603,CB3MH,CB3MH_MD,39.0415,-76.4026,0.05175,0.00575,9,1859.44189,8534
19604,CB3MH,CB3MH_MD,39.0761,-76.4219,0.08765,0.006260714,14,554.3407773,8613
19605,CB3MH,CB3MH_MD,39.1045,-76.342,0.0151,0.003775,4,1796.990768,8703
19606,CB3MH,CB3MH_MD,39.105,-76.3346,0.0224,0.0056,4,2118.802316,8703
19607,CB3MH,CB3MH_MD,39.1076,-76.2434,0.0204,0.00255,8,1472.645037,8797
19608,CB3MH,CB3MH_MD,39.1163,-76.3616,0.03975,0.00795,5,2111.929164,8784
19609,CB3MH,CB3MH_MD,39.1211,-76.4056,0.03005,0.005008333,6,1327.619977,8696
19610,CB3MH,CB3MH_MD,39.1303,-76.3441,0.00515,0.002575,2,281.3230619,8785
19611,CB3MH,CB3MH_MD,39.1443,-76.3932,0.00915,0.001307143,7,527.5763319,8779
19612,CB3MH,CB3MH_MD,39.1681,-76.3329,0.07385,0.012308333,6,498.8131575,8867
19613,CB3MH,CB3MH_MD,39.2044,-76.3727,0.0827,0.01654,5,1472.484739,8861
19614,CB3MH,CB3MH_MD,39.2162,-76.3879,0.0183,0.0183,1,2019.271173,8859
19615,CB2OH,CB2OH_MD,39.2454,-76.3227,1.7521,0.194677778,9,2529.549499,9030
19616,CB2OH,CB2OH_MD,39.2968,-76.3199,0.05355,0.008925,6,2446.277466,9027
19618,CB2OH,CB2OH_MD,39.3244,-76.1826,2.72215,0.209396154,13,1897.356565,9204
19619,CB1TF,CB1TF_MD,39.4243,-76.1137,1.4414,0.14414,10,819.6167553,9536
19620,CB1TF,CB1TF_MD,39.4255,-76.0042,0.0037,0.00074,5,438.9455338,9796
19621,CB1TF,CB1TF_MD,39.4443,-76.0412,2.1024,0.2628,8,733.1556265,9707
19622,CB1TF,CB1TF_MD,39.4895,-76.0934,0.03695,0.0092375,4,863.533066,9783
19623,CB1TF,CB1TF_MD,39.517,-76.0237,0.01498,0.003745,4,471.2108306,10121
19624,CB1TF,CB1TF_MD,39.5244,-76.0907,0.03374,0.002811667,12,707.9164297,9865
19625,NORTF,NORTF_MD,39.5616,-75.9854,0.00055,0.000183333,3,4884.558638,10204
19626,CB2OH,CB2OH_MD,39.2157,-76.2965,0.01165,0.001664286,7,842.2037607,8951
19J01,JMSPH,JMSPH_VA,37.019,-76.3113,0.045,0.00225,20,1640.008819,810
19J02,JMSPH,JMSPH_VA,37.0207,-76.3049,0.036,0.003272727,11,1861.52958,896
19J03,JMSPH,JMSPH_VA,36.9384,-76.3511,0.038,0.002714286,14,1583.117261,644
19J04,EBEMH,EBEMH_VA,36.8384,-76.2613,0.045,0.0025,18,13717.06547,821
19J05,SBEMH,SBEMH_VA,36.7999,-76.2898,0.029,0.0018125,16,14874.29269,476
19J06,JMSPH,JMSPH_VA,36.9826,-76.3946,0.103,0.003029412,34,1242.662524,640
19J07,JMSMH,JMSMH_VA,36.9281,-76.4362,0.029,0.002071429,14,654.4586014,472
19J08,JMSMH,JMSMH_VA,36.9917,-76.4751,0.037,0.0023125,16,1013.919507,550
19J09,JMSMH,JMSMH_VA,36.9973,-76.5386,0.016,0.001777778,9,1712.777849,545
19J10,JMSMH,JMSMH_VA,36.9971,-76.5913,0.073,0.005615385,13,4246.464891,542
19J11,JMSMH,JMSMH_VA,36.9962,-76.6031,0.07,0.007,10,4925.676831,541
19J12,JMSMH,JMSMH_VA,37.0471,-76.5553,0.037,0.002846154,13,1035.986727,625
19J13,JMSMH,JMSMH_VA,37.0862,-76.6116,0.369,0.0246,15,448.8696875,620
19J14,JMSMH,JMSMH_VA,37.0785,-76.6461,0.045,0.005625,8,760.5681774,535
19J15,JMSMH,JMSMH_VA,37.0893,-76.6332,0.01,0.0025,4,458.2954375,619
19J16,JMSMH,JMSMH_VA,37.1009,-76.6304,1.186,0.084714286,14,1014.808532,618
19J17,JMSMH,JMSMH_VA,37.1513,-76.6218,0.028,0.002545455,11,785.0303471,868
19J18,JMSOH,JMSOH_VA,37.1759,-76.6543,0.037,0.005285714,7,421.8429206,865
19J19,JMSOH,JMSOH_VA,37.207,-76.6796,0.057,0.006333333,9,693.5461372,1030
19J20,JMSOH,JMSOH_VA,37.2382,-76.8663,0.014,0.001555556,9,777.1259172,769
19J21,JMSTF,JMSTF_NATL,37.292,-77.0424,0.02,0.005,4,9779.267199,597
19J22,JMSTF,JMSTF_NATL,37.305,-77.1229,0.051,0.006375,8,16516.37782,597
19J23,JMSTF,JMSTF_NATL,37.3023,-77.1523,0.132,0.0165,8,18730.15085,597
19J25,JMSTF,JMSTF_NATL,37.3137,-77.2011,0.135,0.01125,12,23207.64645,597
19J27,CHKOH,CHKOH_VA,37.2732,-76.8826,0.16,0.011428571,14,3671.59139,768
19M01,CB7PH,CB7PH_VA,37.1164,-75.9848,0.049,0.005444444,9,944.551067,1916
19M02,CB8PH,CB8PH_VA,36.9591,-76.0708,0.046,0.002421053,19,558.4624415,992
19M03,CB8PH,CB8PH_VA,37.0147,-76.1953,0.043,0.001791667,24,989.8122751,986
19M04,CB8PH,CB8PH_VA,36.9872,-76.2455,0.049,0.001814815,27,1393.316208,816
19M05,CB8PH,CB8PH_VA,37.0092,-76.2883,0.043,0.001653846,26,1099.306644,896
19M06,CB8PH,CB8PH_VA,37.0697,-76.1586,0.087,0.00174,50,664.2909578,1406
19M07,MOBPH,MOBPH_VA,37.1785,-76.4136,0.035,0.002692308,13,1660.557664,1469
19M08,MOBPH,MOBPH_VA,37.2294,-76.4152,0.06,0.0024,25,391.4542646,1802
19M09,MOBPH,MOBPH_VA,37.3174,-76.3213,0.017,0.001545455,11,1234.215279,2142
19M10,CB7PH,CB7PH_VA,37.2132,-76.0746,0.382,0.011235294,34,621.3323293,2078
19M11,CB7PH,CB7PH_VA,37.2453,-76.0727,0.197,0.004581395,43,832.9391549,2162
19M12,CB7PH,CB7PH_VA,37.3333,-76.1381,0.105,0.0042,25,1446.768159,2323
19M13,CB7PH,CB7PH_VA,37.4152,-76.0209,0.222,0.006166667,36,416.5758711,2499
19M14,CB7PH,CB7PH_VA,37.4294,-76.142,0.086,0.0026875,32,449.003213,2489
19M15,CB7PH,CB7PH_VA,37.5539,-76.0202,0.212,0.007851852,27,1184.008828,2750
19M16,CB5MH,CB5MH_VA,37.6936,-76.2426,0.163,0.008578947,19,487.6022671,3153
19M17,CB5MH,CB5MH_VA,37.7106,-76.2141,0.027,0.0027,10,641.9380504,3239
19M18,CB7PH,CB7PH_VA,37.7318,-75.9764,0.084,0.003652174,23,794.151091,3258
19M19,CB5MH,CB5MH_VA,37.7895,-76.1106,0.055,0.002391304,23,946.9481973,3586
19M21,CB5MH,CB5MH_VA,37.8122,-76.2523,0.037,0.001608696,23,494.8649524,3741
19M22,TANMH,TANMH_VA,37.8354,-75.811,0.071,0.003736842,19,1594.509738,3601
19M23,POCMH,POCMH_VA,37.8542,-75.7376,0.085,0.0053125,16,1619.925372,3603
19M24,CB5MH,CB5MH_VA,37.8618,-76.1708,0.011,0.001571429,7,617.1589527,3918
19M25,CB5MH,CB5MH_VA,37.9372,-76.0923,0.098,0.005444444,18,1049.705819,4264
19M26,CB7PH,CB7PH_VA,37.6255,-76.0335,0.043,0.001869565,23,794.0849501,2918
19R01,RPPMH,RPPMH_VA,37.5953,-76.3401,0.003,0.001,3,785.0873476,2808
19R02,RPPMH,RPPMH_VA,37.5844,-76.3477,0.011,0.001375,8,647.0381756,2808
19R03,RPPMH,RPPMH_VA,37.6013,-76.3722,0.005,0.001,5,1126.106849,2806
19R04,RPPMH,RPPMH_VA,37.6448,-76.4338,0.025,0.001785714,14,444.8071169,2969
19R05,RPPMH,RPPMH_VA,37.6321,-76.4705,0.007,0.0014,5,1148.914868,2883
19R06,CRRMH,CRRMH_VA,37.6552,-76.4747,0.012,0.0012,10,994.6667368,2966
19R07,CRRMH,CRRMH_VA,37.6582,-76.468,0.006,0.001,6,1307.65254,2967
19R08,CRRMH,CRRMH_VA,37.6762,-76.4693,0.007,0.001166667,6,3302.032565,2967
19R09,CRRMH,CRRMH_VA,37.6838,-76.4567,0.029,0.002636364,11,4170.935007,2968
19R10,RPPMH,RPPMH_VA,37.6451,-76.523,0.039,0.0039,10,324.4834259,2963
19R11,RPPMH,RPPMH_VA,37.6316,-76.5705,0.028,0.0028,10,1909.685998,2960
19R12,RPPMH,RPPMH_VA,37.6552,-76.5833,0.035,0.0035,10,1545.781955,2960
19R13,RPPMH,RPPMH_VA,37.6902,-76.5414,0.04,0.002857143,14,642.1257369,3130
19R14,RPPMH,RPPMH_VA,37.705,-76.5918,0.023,0.0023,10,873.3278144,3211
19R15,RPPMH,RPPMH_VA,37.7522,-76.6153,0.013,0.001857143,7,648.7395693,3461
19R16,RPPMH,RPPMH_VA,37.7573,-76.6127,0.012,0.0024,5,396.9645085,3545
19R17,RPPMH,RPPMH_VA,37.7774,-76.6407,0.029,0.002636364,11,712.873968,3712
19R19,RPPMH,RPPMH_VA,37.8085,-76.7324,0.082,0.005466667,15,442.5660872,3959
19R20,RPPMH,RPPMH_VA,37.849,-76.7446,0.044,0.004,11,580.5121191,4211
19R21,RPPMH,RPPMH_VA,37.8621,-76.7575,0.039,0.005571429,7,194.6775551,4294
19R22,RPPMH,RPPMH_VA,37.8673,-76.7823,0.033,0.00275,12,546.5815,4377
19R23,RPPMH,RPPMH_VA,37.9742,-76.8677,0.034,0.00425,8,1763.424908,4962
19R24,RPPOH,RPPOH_VA,38.0092,-76.9086,0.014,0.002,7,7033.367032,4962
19R25,RPPTF,RPPTF_VA,38.1357,-77.0551,0.023,0.0046,5,13810.62681,5974
19R26,RPPTF,RPPTF_VA,38.1438,-77.1287,0.032,0.0064,5,18841.86386,6058
19Y01,YRKPH,YRKPH_VA,37.2232,-76.4449,0.105,0.0065625,16,430.0813441,1716
19Y02,YRKPH,YRKPH_VA,37.2265,-76.4641,0.02,0.001666667,12,374.5024864,1715
19Y03,YRKPH,YRKPH_VA,37.2447,-76.4646,0.117,0.005086957,23,357.1909351,1798
19Y04,YRKPH,YRKPH_VA,37.205,-76.4701,0.123,0.0123,10,2268.335642,1715
19Y05,YRKPH,YRKPH_VA,37.2369,-76.4744,0.013,0.001444444,9,876.0095797,1798
19Y06,YRKPH,YRKPH_VA,37.2359,-76.5052,0.077,0.003347826,23,326.3723744,1712
19Y07,YRKPH,YRKPH_VA,37.2625,-76.5092,0.023,0.001533333,15,955.6088261,1795
19Y08,YRKPH,YRKPH_VA,37.2779,-76.591,0.056,0.004666667,12,1449.999005,1790
19Y09,YRKPH,YRKPH_VA,37.2913,-76.5703,0.018,0.00225,8,355.0144382,1874
19Y10,YRKPH,YRKPH_VA,37.2989,-76.5781,0.039,0.0039,10,748.5730725,1873
19Y11,YRKMH,YRKMH_VA,37.2974,-76.6069,0.084,0.006,14,481.6703603,1871
19Y12,YRKMH,YRKMH_VA,37.3284,-76.5906,0.064,0.004,16,1464.419413,1955
19Y13,YRKMH,YRKMH_VA,37.3365,-76.6108,0.07,0.004117647,17,852.0368568,2038
19Y14,YRKMH,YRKMH_VA,37.3347,-76.6404,0.054,0.003375,16,1124.934731,1953
19Y15,YRKMH,YRKMH_VA,37.3599,-76.6473,0.059,0.004916667,12,1012.148037,2035
19Y17,YRKMH,YRKMH_VA,37.3804,-76.6611,0.036,0.002571429,14,456.6376144,2118
19Y18,YRKMH,YRKMH_VA,37.3993,-76.6793,0.018,0.002571429,7,1369.327734,2201
19Y19,YRKMH,YRKMH_VA,37.3965,-76.6867,0.022,0.0022,10,1137.034511,2117
19Y20,YRKMH,YRKMH_VA,37.428,-76.6998,0.161,0.014636364,11,1506.065746,2200
19Y21,MPNTF,MPNTF_VA,37.6569,-76.8889,0.044,0.0044,10,21225.25679,3792
19Y22,MPNTF,MPNTF_VA,37.7,-76.9727,0.011,0.001833333,6,24152.28487,4126
19Y23,PMKOH,PMKOH_VA,37.5377,-76.8068,0.251,0.020916667,12,12088.91163,2282
19Y24,PMKOH,PMKOH_VA,37.5756,-76.8813,0.033,0.003666667,9,19542.30944,2282
19Y25,PMKTF,PMKTF_VA,37.573,-76.9766,0.041,0.003727273,11,25939.16167,2282
19Y26,YRKPH,YRKPH_VA,37.2487,-76.4698,0.052,0.004333333,12,774.2815183,1798
2004,CB1TF,CB1TF_MD,39.4222,-76.0185,0.99435,0.110483333,9,333.7755331,9712
2005,CB2OH,CB2OH_MD,39.3627,-76.1713,0.03935,0.003577273,11,1425.278459,9285
2006,CB2OH,CB2OH_MD,39.352,-76.1397,1.97105,0.197105,10,1822.774045,9373
2007,CB2OH,CB2OH_MD,39.3103,-76.3297,4.4298,0.4922,9,2020.49802,9109
2008,CB2OH,CB2OH_MD,39.2937,-76.2695,0.92995,0.103327778,9,526.8752985,9115
2009,CB2OH,CB2OH_MD,39.2515,-76.3402,3.4049,0.21280625,16,2360.90333,8945
20101,POTMH,POTMH_MD,38.0013,-76.3066,0,0,1,912.5333389,4666
20102,POTMH,POTMH_MD,38.007,-76.3647,0,0,1,1062.964456,4660
20103,POTMH,POTMH_MD,38.0302,-76.3576,4.869,0.40575,12,1031.952234,4746
20104,POTMH,POTMH_MD,38.0949,-76.5001,0,0,1,673.2821273,5156
20105,POTMH,POTMH_MD,38.1161,-76.5518,0,0,1,556.5213868,5236
20106,POTMH,POTMH_MD,38.1296,-76.5134,0,0,1,912.2474275,5240
20107,POTMH,POTMH_MD,38.1621,-76.5632,0,0,1,598.5934325,5405
20108,POTMH,POTMH_MD,38.1654,-76.7464,0.0229,0.002544444,9,1073.043507,5644
20109,POTMH,POTMH_MD,38.1725,-76.7382,0,0,1,427.5819574,5645
2011,CB2OH,CB2OH_MD,39.2433,-76.2373,0.0464,0.007733333,6,1299.370347,9038
20110,POTMH,POTMH_MD,38.173,-76.5535,0.00755,0.000686364,11,1171.795189,5490
20111,POTMH,POTMH_MD,38.2005,-76.6643,0,0,1,577.2660826,5650
20112,POTMH,POTMH_MD,38.2524,-76.9231,0,0,1,1385.117241,6143
20113,POTMH,POTMH_MD,38.283,-76.9308,0.0283,0.002358333,12,1073.920609,6228
20114,POTOH,POTOH_VA2,38.3437,-77.1784,0.0449,0.004988889,9,509.6592162,6642
20115,POTOH,POTOH_VA2,38.3758,-77.2899,0.86775,0.086775,10,670.9351969,6808
20116,POTOH,POTOH_VA2,38.3786,-77.2798,4.0726,0.40726,10,578.6280035,6808
20117,POTOH,POTOH_VA2,38.3958,-77.0265,0.2086,0.026075,8,1638.179207,6563
20118,POTOH,POTOH_VA2,38.4187,-77.0768,0.16635,0.008755263,19,2582.614867,6646
20119,POTOH,POTOH_VA2,38.4221,-77.2656,0.14925,0.01865625,8,3744.769106,6892
2012,CB3MH,CB3MH_MD,39.2105,-76.366,1.5778,0.15778,10,2348.515031,8862
20120,POTOH,POTOH_VA2,38.4363,-77.3161,0.2328,0.04656,5,2354.943682,6892
20121,POTOH,POTOH_VA2,38.4391,-77.3197,0.006,0.002,3,2754.931856,6892
20122,POTOH,POTOH_VA2,38.4407,-77.2729,2.88085,0.261895455,11,4090.823066,6892
20123,POTTF,POTTF_MD,38.5311,-77.2612,6.23655,0.479734615,13,13396.12416,6892
20124,POTTF,POTTF_MD,38.5399,-77.2595,3.52575,0.70515,5,14372.6822,6892
20125,POTTF,POTTF_MD,38.5509,-77.2469,0.08685,0.0217125,4,15877.4831,6892
2013,CB3MH,CB3MH_MD,39.2078,-76.3898,1.78805,0.149004167,12,1097.391365,8860
2014,CB3MH,CB3MH_MD,39.19,-76.392,0.17075,0.011383333,15,858.5707755,8861
2015,CB3MH,CB3MH_MD,39.176,-76.2868,0.00845,0.00169,5,2150.874307,8871
2016,CB3MH,CB3MH_MD,39.1725,-76.294,0.00025,0.000125,2,1539.615189,8871
2018,CB3MH,CB3MH_MD,39.152,-76.3828,0.3141,0.044871429,7,714.5320187,8780
2019,PATMH,PATMH_MD,39.1498,-76.4412,0.1126,0.01126,10,1760.295566,8775
2020,CB3MH,CB3MH_MD,39.1373,-76.3438,0.0036,0.00072,5,691.4267974,8784
20201,PAXMH,PAXMH_MD,38.3055,-76.4467,1.00E-04,1.00E-04,1,825.0407311,5840
20202,PAXMH,PAXMH_MD,38.3242,-76.468,0,0,1,813.7117951,5923
20203,PAXMH,PAXMH_MD,38.3519,-76.4796,0.0173,0.001153333,15,164.9485266,6007
20204,PAXMH,PAXMH_MD,38.3737,-76.5249,0.0266,0.004433333,6,849.9386919,6088
20205,PAXMH,PAXMH_MD,38.3848,-76.5325,0.00445,0.0011125,4,518.0737632,6171
20206,PAXMH,PAXMH_MD,38.3855,-76.5184,0.00305,0.001016667,3,868.8012364,6172
20207,PAXMH,PAXMH_MD,38.3984,-76.5702,8.00E-04,0.000266667,3,780.449433,6252
20208,PAXMH,PAXMH_MD,38.405,-76.5944,0.0266,0.002955556,9,749.2996619,6251
