STATION,CBPSEG,cbpseg_st,LATITUDE,LONGITUDE,SUM,MEAN,COUNT
18510,CB5MH,CB5MH_MD,38.2273,-76.2283,0.0546,0.00455,12
18511,CB5MH,CB5MH_MD,38.3502,-76.2996,0.015250000000000001,0.0010892857142857143,14
18512,CB4MH,CB4MH_MD,38.3993,-76.283,0.0574,0.005218181818181818,11
18513,CB4MH,CB4MH_MD,38.464,-76.44719999999998,0.0,0.0,1
18514,LCHMH,LCHMH_MD,38.4966,-76.26439999999998,0.05375,0.0038392857142857144,14
18515,CB4MH,CB4MH_MD,38.598,-76.3896,0.6241000000000001,0.039006250000000006,16
18516,CB4MH,CB4MH_MD,38.6231,-76.34319999999998,0.0007,0.00035,2
18517,CB4MH,CB4MH_MD,38.6361,-76.46729999999998,0.0,0.0,1
18518,CB4MH,CB4MH_MD,38.6636,-76.5215,0.14029999999999998,0.010792307692307691,13
18519,CHOMH1,CHOMH1_MD,38.6685,-76.3297,0.031650000000000005,0.002434615384615385,13
18520,CB4MH,CB4MH_MD,38.6864,-76.3575,0.0502,0.0045636363636363635,11
18521,CB4MH,CB4MH_MD,38.7237,-76.37779999999998,0.21469999999999997,0.017891666666666663,12
18522,CHOMH1,CHOMH1_MD,38.7303,-76.20229999999998,0.3276,0.020475,16
18523,EASMH,EASMH_MD,38.7891,-76.1314,0.08115,0.007377272727272727,11
18524,EASMH,EASMH_MD,38.8696,-76.32739999999998,0.05015,0.004179166666666667,12
18525,CB4MH,CB4MH_MD,38.8936,-76.44039999999998,0.1443,0.013118181818181819,11
18601,CB3MH,CB3MH_MD,39.039,-76.382,0.0032,0.0032,1
18602,CB3MH,CB3MH_MD,39.0413,-76.2894,0.2883,0.026209090909090908,11
18603,CB3MH,CB3MH_MD,39.0437,-76.25109999999998,0.044399999999999995,0.006342857142857142,7
18604,CB3MH,CB3MH_MD,39.0765,-76.3404,0.2968,0.05936,5
18605,CB3MH,CB3MH_MD,39.0979,-76.30379999999998,0.010799999999999999,0.005399999999999999,2
18606,CB3MH,CB3MH_MD,39.1269,-76.27419999999998,0.0417,0.005957142857142857,7
18607,CB3MH,CB3MH_MD,39.1396,-76.4359,0.0922,0.011525,8
18608,CB3MH,CB3MH_MD,39.1397,-76.3576,0.0652,0.005927272727272726,11
18609,CB3MH,CB3MH_MD,39.1505,-76.429,0.08915000000000001,0.0068576923076923086,13
18610,CB3MH,CB3MH_MD,39.1588,-76.32989999999998,0.04025,0.0067083333333333335,6
18611,CB3MH,CB3MH_MD,39.1784,-76.37699999999998,0.0746,0.005328571428571428,14
18612,CB3MH,CB3MH_MD,39.1998,-76.36159999999998,2.8387000000000002,0.20276428571428573,14
18613,CB2OH,CB2OH_MD,39.2303,-76.33679999999998,1.0065000000000002,0.09150000000000001,11
18614,CB2OH,CB2OH_MD,39.2307,-76.3116,0.09455,0.008595454545454545,11
18615,CB2OH,CB2OH_MD,39.2444,-76.33809999999998,0.83085,0.09231666666666666,9
18616,CB2OH,CB2OH_MD,39.2516,-76.3434,0.4306,0.028706666666666665,15
18617,CB2OH,CB2OH_MD,39.2854,-76.29689999999998,0.8276999999999999,0.09196666666666665,9
18618,CB2OH,CB2OH_MD,39.293,-76.1759,0.10845,0.007746428571428572,14
18619,CB2OH,CB2OH_MD,39.2942,-76.2632,1.8274,0.14056923076923075,13
18620,CB2OH,CB2OH_MD,39.3204,-76.2296,2.8108,0.3123111111111111,9
18621,CB2OH,CB2OH_MD,39.3446,-76.2337,3.47545,0.2896208333333333,12
18622,CB2OH,CB2OH_MD,39.3633,-76.15139999999998,0.5760500000000001,0.05236818181818182,11
18623,CB2OH,CB2OH_MD,39.3873,-76.09869999999998,2.8726,0.2393833333333333,12
18624,CB1TF,CB1TF_MD,39.4597,-76.0372,2.7077,0.22564166666666666,12
18625,CB1TF,CB1TF_MD,39.5871,-76.108,0.039,0.004875,8
18J01,JMSPH,JMSPH_VA,37.0067,-76.3182,0.061,0.002033333333333333,30
18J02,JMSPH,JMSPH_VA,36.9645,-76.3434,2.4709999999999996,0.19007692307692306,13
18J03,ELIPH,ELIPH_VA,36.9151,-76.3348,0.064,0.0064,10
18J04,LAFMH,LAFMH_VA,36.8858,-76.27679999999998,0.072,0.006545454545454545,11
18J06,EBEMH,EBEMH_VA,36.8317,-76.2136,0.086,0.009555555555555555,9
18J07,JMSPH,JMSPH_VA,36.9801,-76.3747,0.072,0.0020571428571428568,35
18J08,JMSMH,JMSMH_VA,36.8599,-76.52169999999998,0.09899999999999999,0.008249999999999999,12
18J09,JMSMH,JMSMH_VA,36.9677,-76.4602,0.075,0.0025,30
18J10,JMSMH,JMSMH_VA,37.0242,-76.46899999999998,0.028,0.0028,10
18J11,JMSMH,JMSMH_VA,37.0522,-76.51659999999998,0.03,0.003,10
18J12,JMSMH,JMSMH_VA,37.0598,-76.59579999999998,0.07300000000000001,0.006083333333333334,12
18J13,JMSMH,JMSMH_VA,37.063,-76.6511,0.022,0.0036666666666666666,6
18J15,JMSMH,JMSMH_VA,37.158,-76.62659999999998,0.039,0.004333333333333333,9
18J16,JMSMH,JMSMH_VA,37.1777,-76.62739999999998,0.045,0.0045,10
18J17,JMSOH,JMSOH_VA,37.1848,-76.6472,0.036000000000000004,0.0027692307692307695,13
18J18,JMSOH,JMSOH_VA,37.2156,-76.6614,0.033,0.0025384615384615385,13
18J19,JMSOH,JMSOH_VA,37.2209,-76.6906,0.04,0.003076923076923077,13
18J20,JMSOH,JMSOH_VA,37.2225,-76.8499,0.38,0.042222222222222223,9
18J21,JMSOH,JMSOH_VA,37.2178,-76.8777,0.7000000000000001,0.07,10
18J22,JMSOH,JMSOH_VA,37.2314,-76.9123,0.02,0.002,10
18J24,JMSTF,JMSTF_NATL,37.3023,-77.0873,1.79,0.29833333333333334,6
18J26,JMSMH,JMSMH_VA,36.9422,-76.4568,0.077,0.006416666666666667,12
18J27,JMSPH,JMSPH_VA,36.9531,-76.3781,0.035,0.0014000000000000002,25
18J28,JMSMH,JMSMH_VA,37.0869,-76.6482,0.032,0.0035555555555555557,9
18J29,JMSMH,JMSMH_VA,36.9113,-76.3927,0.04,0.0033333333333333335,12
18M01,CB7PH,CB7PH_VA,37.0355,-75.9685,0.046,0.003833333333333333,12
18M02,CB8PH,CB8PH_VA,36.9543,-76.20749999999998,0.055,0.0030555555555555557,18
18M03,CB6PH,CB6PH_VA,37.09,-76.2274,0.061,0.002346153846153846,26
18M04,CB7PH,CB7PH_VA,37.2465,-76.1448,0.6940000000000001,0.018756756756756757,37
18M05,CB6PH,CB6PH_VA,37.3982,-76.18049999999998,0.029,0.0014500000000000001,20
18M06,CB7PH,CB7PH_VA,37.476,-76.1286,0.602,0.020066666666666667,30
18M07,CB7PH,CB7PH_VA,37.4973,-76.0069,0.579,0.017545454545454545,33
18M08,CB6PH,CB6PH_VA,37.5197,-76.26999999999998,0.041,0.002277777777777778,18
18M09,PIAMH,PIAMH_VA,37.534,-76.3936,0.012,0.0013333333333333333,9
18M10,CB7PH,CB7PH_VA,37.5585,-75.9632,0.02,0.0013333333333333333,15
18M11,CB7PH,CB7PH_VA,37.5783,-76.015,0.124,0.0045925925925925926,27
18M12,CB7PH,CB7PH_VA,37.6012,-75.95489999999998,0.04,0.0016666666666666668,24
18M13,CB6PH,CB6PH_VA,37.6139,-76.2394,0.045,0.00225,20
18M14,CB7PH,CB7PH_VA,37.6401,-76.055,0.20800000000000002,0.013866666666666668,15
18M15,CB7PH,CB7PH_VA,37.647,-76.0236,0.032,0.0012307692307692308,26
18M16,CB7PH,CB7PH_VA,37.6496,-76.0767,0.123,0.0064736842105263155,19
18M17,CB6PH,CB6PH_VA,37.6582,-76.17879999999998,0.025,0.0017857142857142859,14
18M18,CB7PH,CB7PH_VA,37.682,-76.1198,0.07,0.00411764705882353,17
18M19,CB5MH,CB5MH_VA,37.6855,-76.2236,0.001,0.001,1
18M20,CB7PH,CB7PH_VA,37.7109,-76.05549999999998,0.017,0.001888888888888889,9
18M21,CB7PH,CB7PH_VA,37.7518,-75.8431,0.023,0.0010952380952380953,21
18M23,TANMH,TANMH_VA,37.8204,-76.0111,0.035,0.002058823529411765,17
18M24,POCMH,POCMH_VA,37.9028,-75.68349999999998,0.027,0.00225,12
18M26,CB7PH,CB7PH_VA,37.6916,-76.1256,0.04,0.0026666666666666666,15
18M27,CB7PH,CB7PH_VA,37.6229,-75.8892,0.051,0.0026842105263157894,19
18R02,RPPMH,RPPMH_VA,37.593,-76.34959999999998,0.001,0.001,1
18R03,RPPMH,RPPMH_VA,37.5789,-76.3677,0.05,0.002777777777777778,18
18R05,RPPMH,RPPMH_VA,37.5771,-76.39329999999998,0.018000000000000002,0.0016363636363636365,11
18R06,RPPMH,RPPMH_VA,37.5827,-76.4135,0.031,0.0020666666666666667,15
18R07,RPPMH,RPPMH_VA,37.5841,-76.418,0.046,0.003833333333333333,12
18R08,RPPMH,RPPMH_VA,37.6194,-76.41129999999998,0.001,0.001,1
18R09,RPPMH,RPPMH_VA,37.6217,-76.4341,0.002,0.001,2
18R10,CRRMH,CRRMH_VA,37.665,-76.47079999999998,0.032,0.002285714285714286,14
18R12,RPPMH,RPPMH_VA,37.7643,-76.5997,0.038,0.0038,10
18R13,RPPMH,RPPMH_VA,37.7536,-76.6435,0.024,0.0024000000000000002,10
18R14,RPPMH,RPPMH_VA,37.8029,-76.6603,0.044,0.004399999999999999,10
18R15,RPPMH,RPPMH_VA,37.7925,-76.67789999999998,0.004,0.0013333333333333333,3
18R16,RPPMH,RPPMH_VA,37.8131,-76.6855,0.033,0.003,11
18R17,RPPMH,RPPMH_VA,37.8176,-76.7063,0.017,0.002125,8
18R18,RPPMH,RPPMH_VA,37.8427,-76.7399,0.043000000000000003,0.00390909090909091,11
18R19,RPPMH,RPPMH_VA,37.8618,-76.7806,0.039,0.004333333333333333,9
18R20,RPPMH,RPPMH_VA,37.8701,-76.772,0.006,0.0012000000000000001,5
18R21,RPPMH,RPPMH_VA,37.9034,-76.7753,0.031,0.0031,10
18R22,RPPOH,RPPOH_VA,38.0086,-76.9144,0.045,0.005,9
18R23,RPPTF,RPPTF_VA,38.0932,-76.98909999999998,0.017,0.002125,8
18R24,RPPTF,RPPTF_VA,38.0924,-77.0228,0.043,0.006142857142857143,7
18R25,RPPTF,RPPTF_VA,38.1505,-77.06879999999998,0.023,0.007666666666666666,3
18R27,RPPMH,RPPMH_VA,37.7387,-76.5961,0.012,0.003,4
18R28,RPPMH,RPPMH_VA,37.616,-76.50409999999998,0.027,0.0018,15
18R29,RPPMH,RPPMH_VA,37.8223,-76.72,0.027,0.003857142857142857,7
18Y02,YRKPH,YRKPH_VA,37.2447,-76.5171,0.029,0.0032222222222222222,9
18Y03,YRKPH,YRKPH_VA,37.265,-76.53709999999998,0.036000000000000004,0.0036000000000000003,10
18Y05,YRKPH,YRKPH_VA,37.3055,-76.5678,0.10300000000000001,0.004904761904761905,21
18Y06,YRKMH,YRKMH_VA,37.2915,-76.6014,0.042,0.002625,16
18Y07,YRKMH,YRKMH_VA,37.3463,-76.6337,0.07100000000000001,0.006454545454545455,11
18Y08,YRKMH,YRKMH_VA,37.3529,-76.6431,0.033,0.0033,10
18Y09,YRKMH,YRKMH_VA,37.369,-76.64329999999998,0.041,0.004555555555555556,9
18Y10,YRKMH,YRKMH_VA,37.377,-76.6573,0.028,0.0031111111111111114,9
18Y11,YRKMH,YRKMH_VA,37.3846,-76.6494,0.8580000000000001,0.04290000000000001,20
18Y12,YRKMH,YRKMH_VA,37.3849,-76.6739,0.10200000000000001,0.009272727272727273,11
18Y13,YRKMH,YRKMH_VA,37.4031,-76.6773,0.039,0.0035454545454545456,11
18Y14,YRKMH,YRKMH_VA,37.4064,-76.6756,0.014,0.002,7
18Y15,YRKMH,YRKMH_VA,37.434,-76.7281,0.031,0.002818181818181818,11
18Y16,YRKMH,YRKMH_VA,37.491,-76.7564,0.04,0.0044444444444444444,9
18Y17,MPNOH,MPNOH_VA,37.5752,-76.801,0.042,0.0035,12
18Y18,MPNOH,MPNOH_VA,37.6473,-76.8686,0.005,0.001,5
18Y19,MPNTF,MPNTF_VA,37.6882,-76.9443,0.117,0.013000000000000001,9
18Y20,PMKOH,PMKOH_VA,37.541,-76.81189999999998,0.161,0.014636363636363637,11
18Y21,PMKOH,PMKOH_VA,37.5412,-76.8288,0.018000000000000002,0.0016363636363636365,11
18Y22,PMKOH,PMKOH_VA,37.5232,-76.86549999999998,0.020999999999999998,0.0026249999999999997,8
18Y23,PMKOH,PMKOH_VA,37.5357,-76.9507,0.015,0.002142857142857143,7
18Y24,PMKOH,PMKOH_VA,37.5387,-76.9581,0.589,0.08414285714285714,7
18Y25,PMKTF,PMKTF_VA,37.551,-76.96859999999998,1.194,0.07959999999999999,15
18Y26,MPNOH,MPNOH_VA,37.6489,-76.8728,0.41600000000000004,0.059428571428571435,7
18Y27,YRKPH,YRKPH_VA,37.2455,-76.51059999999998,0.20299999999999999,0.013533333333333333,15
19101,POTMH,POTMH_MD,38.0017,-76.3114,0.0,0.0,1
19102,POTMH,POTMH_MD,38.0331,-76.4603,0.00385,0.0007700000000000001,5
19103,POTMH,POTMH_MD,38.0702,-76.45189999999998,0.0001,0.0001,1
19104,POTMH,POTMH_MD,38.0831,-76.5133,0.0,0.0,1
19105,POTMH,POTMH_MD,38.0967,-76.5669,0.0183,0.0026142857142857144,7
19106,POTMH,POTMH_MD,38.1349,-76.5339,0.0127,0.001411111111111111,9
19107,POTMH,POTMH_MD,38.1668,-76.8247,0.0002,0.0002,1
19108,POTMH,POTMH_MD,38.1754,-76.77679999999998,0.0128,0.0021333333333333334,6
19109,POTMH,POTMH_MD,38.1936,-76.8936,0.0074,0.00185,4
19110,POTMH,POTMH_MD,38.2015,-76.637,0.0,0.0,1
19111,POTMH,POTMH_MD,38.2338,-76.8317,5e-05,5e-05,1
19112,POTMH,POTMH_MD,38.2346,-76.73309999999998,0.00785,0.0007849999999999999,10
19113,POTMH,POTMH_MD,38.2378,-76.9371,0.0,0.0,1
19114,POTMH,POTMH_MD,38.245,-76.8203,0.0,0.0,1
19116,POTMH,POTMH_MD,38.2815,-76.9847,0.017499999999999998,0.0029166666666666664,6
19117,POTMH,POTMH_MD,38.3181,-76.9406,0.026250000000000002,0.00525,5
19118,POTMH,POTMH_MD,38.322,-76.8339,0.0502,0.0045636363636363635,11
19119,POTMH,POTMH_MD,38.329,-76.9597,0.07575,0.005826923076923077,13
19120,POTOH,POTOH_CED,38.4158,-77.11929999999998,1.4963499999999998,0.21376428571428568,7
19121,POTOH,POTOH_CED,38.4391,-77.11069999999998,0.0002,0.0001,2
19123,POTTF,POTTF_MD,38.5452,-77.2676,0.007850000000000001,0.0019625000000000003,4
19124,MATTF,MATTF_MD,38.5878,-77.1423,0.0043,0.001075,4
19125,POTTF,POTTF_MD,38.6426,-77.13209999999998,1.92967,0.120604375,16
19126,POTMH,POTMH_MD,37.97,-76.34,0.0177,0.0012642857142857143,14
19127,POTMH,POTMH_MD,38.2315,-76.8814,0.0,0.0,1
19201,PAXMH,PAXMH_MD,38.2961,-76.4312,0.0192,0.0019199999999999998,10
19202,PAXMH,PAXMH_MD,38.3302,-76.45749999999998,0.00625,0.0020833333333333333,3
19204,PAXMH,PAXMH_MD,38.3416,-76.4744,0.0121,0.00121,10
19205,PAXMH,PAXMH_MD,38.3517,-76.4856,0.0066,0.0007333333333333333,9
19206,PAXMH,PAXMH_MD,38.3719,-76.52079999999998,0.0183,0.00183,10
19207,PAXMH,PAXMH_MD,38.4024,-76.52849999999998,0.0237,0.0039499999999999995,6
19208,PAXMH,PAXMH_MD,38.4034,-76.5686,0.0015999999999999999,0.0007999999999999999,2
19210,PAXMH,PAXMH_MD,38.4043,-76.5434,0.03295,0.003661111111111111,9
19211,PAXMH,PAXMH_MD,38.4186,-76.5639,0.02775,0.00346875,8
19212,PAXMH,PAXMH_MD,38.4184,-76.56189999999998,0.031049999999999998,0.00345,9
19213,PAXMH,PAXMH_MD,38.4393,-76.62949999999998,0.0038,0.0012666666666666666,3
19216,PAXMH,PAXMH_MD,38.4526,-76.64669999999998,0.04555,0.0037958333333333334,12
19217,PAXMH,PAXMH_MD,38.4563,-76.6252,0.0131,0.0016375,8
19218,PAXMH,PAXMH_MD,38.4612,-76.65699999999998,0.0097,0.00194,5
19219,PAXMH,PAXMH_MD,38.5123,-76.6717,0.0002,0.0002,1
19220,PAXMH,PAXMH_MD,38.5141,-76.6686,0.0018,0.0009,2
19221,PAXMH,PAXMH_MD,38.5296,-76.6611,0.0164,0.0016400000000000002,10
19222,PAXOH,PAXOH_MD,38.6138,-76.6726,0.0236,0.002622222222222222,9
19223,PAXOH,PAXOH_MD,38.644,-76.6922,0.00525,0.00175,3
19224,PAXOH,PAXOH_MD,38.6636,-76.6845,0.00015000000000000001,7.500000000000001e-05,2
19225,PAXTF,PAXTF_MD,38.7134,-76.70149999999998,0.0207,0.00138,15
19227,PAXOH,PAXOH_MD,38.6136,-76.6733,0.0174,0.0024857142857142855,7
19228,PAXMH,PAXMH_MD,38.4432,-76.6337,0.0034,0.0011333333333333332,3
19229,PAXMH,PAXMH_MD,38.3502,-76.5189,0.0,0.0,1
19230,PAXMH,PAXMH_MD,38.4123,-76.5871,0.0010999999999999998,0.0005499999999999999,2
19301,WSTMH,WSTMH_MD,38.8365,-76.5257,0.0211,0.00422,5
19302,WSTMH,WSTMH_MD,38.8512,-76.50709999999998,0.0647,0.004976923076923077,13
19303,WSTMH,WSTMH_MD,38.8663,-76.5141,0.08355,0.007595454545454545,11
19304,RHDMH,RHDMH_MD,38.8793,-76.4881,0.05185,0.005185,10
19305,SOUMH,SOUMH_MD,38.907,-76.47889999999998,0.07375,0.008194444444444443,9
19306,SOUMH,SOUMH_MD,38.9127,-76.50879999999998,0.027299999999999998,0.002481818181818182,11
19307,SOUMH,SOUMH_MD,38.9219,-76.5031,0.07615,0.004759375,16
19308,SOUMH,SOUMH_MD,38.9229,-76.52679999999998,0.0,0.0,1
19309,SOUMH,SOUMH_MD,38.9371,-76.5347,0.01465,0.00183125,8
19310,SEVMH,SEVMH_MD,38.9864,-76.4871,0.03105,0.0028227272727272728,11
19311,SEVMH,SEVMH_MD,39.0536,-76.5449,0.0,0.0,1
19312,MAGMH,MAGMH_MD,39.0568,-76.4529,0.0336,0.0048,7
19314,MAGMH,MAGMH_MD,39.0786,-76.50969999999998,0.0018,0.0009,2
19315,MAGMH,MAGMH_MD,39.0838,-76.4235,0.0049499999999999995,0.000707142857142857,7
19316,PATMH,PATMH_MD,39.2022,-76.519,0.0011,0.00055,2
19317,PATMH,PATMH_MD,39.2146,-76.5022,0.0,0.0,1
19318,PATMH,PATMH_MD,39.2334,-76.54309999999998,5e-05,5e-05,1
19319,PATMH,PATMH_MD,39.2387,-76.5306,0.0,0.0,1
19320,PATMH,PATMH_MD,39.245,-76.48999999999998,0.0002,0.0002,1
19321,PATMH,PATMH_MD,39.2623,-76.5757,0.0,0.0,1
19322,MIDOH,MIDOH_MD,39.292,-76.3966,0.00295,0.0004916666666666666,6
19323,MIDOH,MIDOH_MD,39.2949,-76.37789999999998,0.02335,0.00291875,8
19324,BSHOH,BSHOH_MD,39.4365,-76.2436,0.01145,0.0028625,4
19325,BSHOH,BSHOH_MD,39.445,-76.24349999999998,0.044,0.014666666666666666,3
19326,BSHOH,BSHOH_MD,39.4518,-76.2428,0.03707,0.0092675,4
19401,MANMH,MANMH_MD,38.1155,-75.9268,0.0282,0.0047,6
19402,MANMH,MANMH_MD,38.117,-75.8853,0.06835,0.0028479166666666666,24
19403,MANMH,MANMH_MD,38.1386,-75.79999999999998,0.0019000000000000002,0.00047500000000000005,4
19404,NANMH,NANMH_MD,38.2951,-75.9333,0.00555,0.00069375,8
19405,NANOH,NANOH_MD,38.5285,-75.75759999999998,0.01095,0.00136875,8
19406,CHOMH2,CHOMH2_MD,38.5896,-76.0416,0.26145,0.0217875,12
19407,CHOMH2,CHOMH2_MD,38.5899,-76.08289999999998,0.10525,0.015035714285714286,7
19408,CHOMH2,CHOMH2_MD,38.5932,-76.05299999999998,0.02295,0.0019125000000000001,12
19409,CHOMH2,CHOMH2_MD,38.6072,-76.1431,0.02135,0.00266875,8
19410,CHOMH2,CHOMH2_MD,38.6133,-76.1384,0.11839999999999999,0.019733333333333332,6
19411,CHOMH2,CHOMH2_MD,38.6143,-75.9829,0.0775,0.00775,10
19412,CHSMH,CHSMH_MD,38.981,-76.21729999999998,0.0891,0.0081,11
19413,CHSMH,CHSMH_MD,39.0252,-76.1769,0.02825,0.002173076923076923,13
19414,CHSMH,CHSMH_MD,39.0793,-76.1376,0.0702,0.00702,10
19415,CHSMH,CHSMH_MD,39.0849,-76.1448,0.04135,0.003759090909090909,11
19416,CHSMH,CHSMH_MD,39.1024,-76.15829999999998,0.1172,0.013022222222222221,9
19417,CHSMH,CHSMH_MD,39.1207,-76.1821,0.0363,0.0363,1
19418,CHSMH,CHSMH_MD,39.1249,-76.16769999999998,0.00835,0.0013916666666666667,6
19419,SASOH,SASOH_MD,39.3619,-75.87319999999998,0.0023,0.00046,5
19420,SASOH,SASOH_MD,39.3742,-75.9298,1.7531799999999997,0.2921966666666666,6
19421,ELKOH,ELKOH_MD,39.4443,-75.98569999999998,4.97916,0.4526509090909091,11
19422,ELKOH,ELKOH_MD,39.4452,-76.003,5.1525,0.6440625,8
19423,BOHOH,BOHOH_MD,39.4536,-75.857,0.0002,6.666666666666667e-05,3
19424,ELKOH,ELKOH_MD,39.51,-75.911,0.066,0.0066,10
19425,ELKOH,ELKOH_MD,39.5533,-75.85939999999998,0.01195,0.0029875,4
19501,CB5MH,CB5MH_MD,37.9026,-76.2436,0.01025,0.001025,10
19502,POCMH,POCMH_MD,37.9503,-75.7401,1.3654,0.05057037037037037,27
19504,CB5MH,CB5MH_MD,37.9817,-76.1701,0.037649999999999996,0.0020916666666666666,18
19505,CB5MH,CB5MH_MD,38.0777,-76.1722,0.03075,0.0015375,20
19506,TANMH,TANMH_MD,38.086,-75.9231,0.03445,0.002026470588235294,17
19507,CB5MH,CB5MH_MD,38.091,-76.132,0.0208,0.0013866666666666667,15
19508,CB5MH,CB5MH_MD,38.0912,-76.2817,0.00285,0.00095,3
19509,CB5MH,CB5MH_MD,38.1023,-76.2078,0.0558,0.00372,15
19510,CB5MH,CB5MH_MD,38.1195,-76.1412,0.03015,0.001773529411764706,17
19511,FSBMH,FSBMH_MD,38.2253,-76.0246,0.0156,0.0011142857142857141,14
19512,TANMH,TANMH_MD,38.2345,-75.90739999999998,0.0275,0.0021153846153846153,13
19513,FSBMH,FSBMH_MD,38.2598,-76.0043,0.0018,0.00045,4
19514,CB5MH,CB5MH_MD,38.2826,-76.2654,0.04555,0.0026794117647058824,17
19515,CB5MH,CB5MH_MD,38.3124,-76.4073,0.0158,0.0015800000000000002,10
19516,CB4MH,CB4MH_MD,38.4837,-76.4808,0.010400000000000001,0.001485714285714286,7
19517,CB4MH,CB4MH_MD,38.5188,-76.47289999999998,0.0053,0.00265,2
19518,CB4MH,CB4MH_MD,38.5864,-76.46609999999998,0.008799999999999999,0.004399999999999999,2
19519,CHOMH1,CHOMH1_MD,38.6128,-76.2347,0.11665,0.006861764705882353,17
19520,CB4MH,CB4MH_MD,38.7473,-76.53709999999998,0.087,0.009666666666666665,9
19521,EASMH,EASMH_MD,38.854,-76.3318,0.02905,0.002905,10
19522,CB4MH,CB4MH_MD,38.886,-76.4368,0.0070999999999999995,0.0017749999999999999,4
19523,EASMH,EASMH_MD,38.9031,-76.3147,0.0004,0.0004,1
19524,EASMH,EASMH_MD,38.9411,-76.2249,0.00715,0.00089375,8
19525,CB4MH,CB4MH_MD,38.9812,-76.44549999999998,0.05895,0.005895,10
19526,CB4MH,CB4MH_MD,38.3926,-76.3015,0.012400000000000001,0.0012400000000000002,10
19601,CB3MH,CB3MH_MD,39.0265,-76.3854,0.00055,0.000275,2
19602,CB3MH,CB3MH_MD,39.036,-76.24509999999998,0.0047,0.0009400000000000001,5
19603,CB3MH,CB3MH_MD,39.0415,-76.4026,0.051750000000000004,0.005750000000000001,9
19604,CB3MH,CB3MH_MD,39.0761,-76.42189999999998,0.08765,0.006260714285714286,14
19605,CB3MH,CB3MH_MD,39.1045,-76.342,0.015099999999999999,0.0037749999999999997,4
19606,CB3MH,CB3MH_MD,39.105,-76.33459999999998,0.0224,0.0056,4
19607,CB3MH,CB3MH_MD,39.1076,-76.24339999999998,0.020399999999999998,0.0025499999999999997,8
19608,CB3MH,CB3MH_MD,39.1163,-76.36159999999998,0.03975,0.00795,5
19609,CB3MH,CB3MH_MD,39.1211,-76.4056,0.030049999999999997,0.0050083333333333325,6
19610,CB3MH,CB3MH_MD,39.1303,-76.34409999999998,0.00515,0.002575,2
19611,CB3MH,CB3MH_MD,39.1443,-76.39319999999998,0.00915,0.0013071428571428572,7
19612,CB3MH,CB3MH_MD,39.1681,-76.33289999999998,0.07385,0.012308333333333333,6
19613,CB3MH,CB3MH_MD,39.2044,-76.37269999999998,0.0827,0.01654,5
19614,CB3MH,CB3MH_MD,39.2162,-76.3879,0.0183,0.0183,1
19615,CB2OH,CB2OH_MD,39.2454,-76.3227,1.7520999999999998,0.19467777777777776,9
19616,CB2OH,CB2OH_MD,39.2968,-76.3199,0.05355,0.008925,6
19618,CB2OH,CB2OH_MD,39.3244,-76.18259999999998,2.7221499999999996,0.20939615384615382,13
19619,CB1TF,CB1TF_MD,39.4243,-76.11369999999998,1.4414000000000002,0.14414000000000002,10
19620,CB1TF,CB1TF_MD,39.4255,-76.00419999999998,0.0037,0.00074,5
19621,CB1TF,CB1TF_MD,39.4443,-76.0412,2.1024000000000003,0.26280000000000003,8
19622,CB1TF,CB1TF_MD,39.4895,-76.0934,0.036950000000000004,0.009237500000000001,4
19623,CB1TF,CB1TF_MD,39.517,-76.0237,0.01498,0.003745,4
19624,CB1TF,CB1TF_MD,39.5244,-76.0907,0.03374,0.0028116666666666667,12
19625,NORTF,NORTF_MD,39.5616,-75.9854,0.00055,0.00018333333333333334,3
19626,CB2OH,CB2OH_MD,39.2157,-76.29649999999998,0.01165,0.0016642857142857143,7
19J01,JMSPH,JMSPH_VA,37.019,-76.3113,0.045,0.00225,20
19J02,JMSPH,JMSPH_VA,37.0207,-76.3049,0.036,0.0032727272727272726,11
19J03,JMSPH,JMSPH_VA,36.9384,-76.3511,0.038,0.0027142857142857142,14
19J04,EBEMH,EBEMH_VA,36.8384,-76.2613,0.045,0.0025,18
19J05,SBEMH,SBEMH_VA,36.7999,-76.2898,0.028999999999999998,0.0018124999999999999,16
19J06,JMSPH,JMSPH_VA,36.9826,-76.39459999999998,0.10300000000000001,0.0030294117647058825,34
19J07,JMSMH,JMSMH_VA,36.9281,-76.4362,0.029,0.0020714285714285717,14
19J08,JMSMH,JMSMH_VA,36.9917,-76.4751,0.037,0.0023125,16
19J09,JMSMH,JMSMH_VA,36.9973,-76.5386,0.016,0.0017777777777777779,9
19J10,JMSMH,JMSMH_VA,36.9971,-76.5913,0.07300000000000001,0.005615384615384616,13
19J11,JMSMH,JMSMH_VA,36.9962,-76.6031,0.07,0.007000000000000001,10
19J12,JMSMH,JMSMH_VA,37.0471,-76.5553,0.037000000000000005,0.0028461538461538463,13
19J13,JMSMH,JMSMH_VA,37.0862,-76.61159999999998,0.369,0.0246,15
19J14,JMSMH,JMSMH_VA,37.0785,-76.6461,0.045,0.005625,8
19J15,JMSMH,JMSMH_VA,37.0893,-76.6332,0.01,0.0025,4
19J16,JMSMH,JMSMH_VA,37.1009,-76.63039999999998,1.186,0.08471428571428571,14
19J17,JMSMH,JMSMH_VA,37.1513,-76.62179999999998,0.028,0.0025454545454545456,11
